Transaction_ID,Employee_ID,Transaction_Amount,Discount,Approval_Level,Bank_Account_Change,Order_Receiver,Customer_ID,Order_Status,Transaction_Date,Order_Status_Date,Is_Fraudulent
263,1,9109.061871869639,28.409657055148074,Senior Manager,False,3,18,Invoiced,2023-04-04,2023-07-30,False
264,17,3196.804976687738,5.228404949317845,Senior Manager,False,10,117,Invoiced,2022-08-07,2023-01-28,False
265,15,2902.5128806267358,8.781634118629787,Manager,False,13,86,Shipped,2022-10-31,2022-11-18,False
266,2,3844.8231629409484,7.15932204482772,Manager,False,21,98,Hold,2023-12-31,2023-12-31,False
267,13,9895.11323944665,12.40771898906311,Senior Manager,True,19,92,In Progress,2023-01-02,2023-02-05,False
268,15,1921.965747297189,20.47333924026725,Employee,True,8,49,Cancelled,2023-07-07,2023-11-23,False
269,24,9256.768535770003,22.817637493306744,Senior Manager,True,2,112,Invoiced,2023-10-11,2023-10-12,False
270,1,1885.4025357988005,15.984248662244108,Manager,False,14,20,In Progress,2023-07-20,2023-09-12,False
271,9,7898.83882507355,17.02135690566233,Employee,False,4,118,Cancelled,2023-09-21,2023-10-22,False
272,12,4720.04736517383,23.407593785626133,Senior Manager,True,22,60,Cancelled,2023-07-07,2023-10-13,False
273,6,6712.664551853586,4.126661784184421,Manager,True,19,78,Invoiced,2022-11-30,2023-06-11,False
274,20,3869.9697443178325,6.984779426536503,Manager,False,17,109,Invoiced,2023-12-04,2023-12-04,False
275,19,1317.9393775600513,1.3356229334966452,Employee,False,17,66,Invoiced,2022-11-21,2023-03-26,False
276,22,380.91132401628306,22.658722104193743,Employee,False,14,69,In Progress,2022-06-13,2023-02-22,False
277,16,8227.004026849972,26.9700981538436,Manager,True,10,75,Ordered,2023-01-27,2023-06-17,False
278,14,4301.519963385274,20.553874685319325,Senior Manager,False,22,93,Hold,2023-08-06,2023-09-25,False
279,2,7283.665335801775,28.025701978382354,Senior Manager,True,20,10,Invoiced,2022-12-23,2023-08-16,False
280,9,786.5840550086568,2.6849856744275558,Employee,False,4,93,Ordered,2023-02-23,2023-08-21,False
281,6,9915.890706950555,0.6168052083217113,Employee,False,17,11,In Progress,2022-02-08,2023-06-28,False
282,5,9686.01792260081,26.54154333661188,Employee,False,7,62,Invoiced,2022-02-14,2023-12-04,False
283,2,3770.8682875169284,27.048562225453207,Senior Manager,True,20,91,Invoiced,2022-02-21,2023-08-29,False
284,17,477.24434956527114,7.612183851367641,Employee,False,18,15,Cancelled,2023-05-27,2023-07-11,False
285,10,8123.126556301424,23.796720904608943,Senior Manager,False,13,14,Ordered,2022-02-02,2022-11-13,False
286,24,7853.520640746103,2.0180745878178596,Employee,True,4,91,Cancelled,2022-06-22,2023-08-29,False
287,3,5438.331345338414,20.520688700179754,Senior Manager,True,14,104,Cancelled,2022-04-03,2023-11-15,False
288,22,5924.255006635427,20.517051313192955,Employee,False,20,77,In Progress,2022-05-19,2023-04-26,False
289,14,5839.151156023142,27.871839278146158,Senior Manager,True,8,111,Cancelled,2022-03-11,2022-10-19,False
290,18,8384.962910825881,11.601001929188264,Manager,False,2,43,Cancelled,2023-02-17,2023-08-16,False
291,1,811.7312174871756,28.382613275513588,Senior Manager,False,6,73,In Progress,2023-10-14,2023-12-21,False
292,1,248.52399071330328,5.826039446625394,Manager,True,2,70,Shipped,2023-02-03,2023-11-11,False
293,12,9807.156663145795,21.897617871648112,Employee,True,19,4,In Progress,2023-09-09,2023-10-26,False
294,13,8629.579650876552,17.06211597087568,Employee,True,20,48,Cancelled,2023-06-09,2023-12-04,False
295,3,1559.9802941003388,13.953684988370314,Employee,True,11,36,Shipped,2023-02-07,2023-05-27,False
296,17,7239.515298789339,13.939596574699332,Manager,False,19,40,Shipped,2022-09-29,2023-01-12,False
297,4,6114.901124087453,14.503553469488502,Manager,False,11,89,In Progress,2022-01-12,2023-04-01,False
298,10,2407.8066679586564,28.171051500499864,Employee,False,11,104,Ordered,2022-08-28,2022-10-26,False
299,19,365.09887144334726,26.221764214370783,Manager,False,1,115,Invoiced,2022-10-05,2022-12-12,False
300,13,6553.43643369968,18.74483571441929,Senior Manager,True,11,17,Hold,2022-08-28,2023-01-20,False
301,16,1191.96698264616,17.609282530718616,Employee,False,13,9,Ordered,2022-09-05,2023-01-08,False
302,9,7449.994312485404,2.86863469826816,Senior Manager,False,14,66,Cancelled,2022-12-22,2023-04-14,False
303,19,1496.4050855371036,24.457837075873474,Senior Manager,False,13,81,Ordered,2022-01-23,2023-11-14,False
304,7,6866.329577620656,29.03475858087427,Manager,False,9,98,Cancelled,2022-04-26,2023-09-26,False
305,16,5620.145988560819,26.79986677421187,Senior Manager,True,6,46,Shipped,2022-03-29,2022-08-23,False
306,2,5597.530106059139,28.06293239836425,Employee,True,3,72,Cancelled,2022-09-16,2023-05-30,False
307,18,5070.739823739812,12.608631866227967,Manager,True,3,7,In Progress,2022-09-07,2022-12-02,False
308,19,2489.8818377150287,24.009840831367065,Manager,False,5,82,Cancelled,2022-11-07,2023-12-29,False
309,7,9378.234487551154,5.071552567418123,Employee,False,8,84,Ordered,2023-07-30,2023-12-19,False
310,23,2398.260770203812,2.204327028072562,Senior Manager,False,23,15,Invoiced,2023-03-05,2023-08-11,False
311,13,6948.848263246209,28.563123717566143,Manager,True,12,75,Shipped,2023-09-15,2023-11-21,False
312,20,9427.212129284344,1.952715779256371,Senior Manager,True,24,89,In Progress,2022-08-25,2023-05-28,False
313,23,3962.797055908244,20.42169982086659,Employee,False,1,80,Cancelled,2023-05-06,2023-10-24,False
314,19,1381.7489911659375,26.049807081061683,Senior Manager,False,23,110,Invoiced,2022-09-02,2022-10-14,False
315,14,736.3356162826921,19.04131567213834,Employee,True,11,68,Hold,2022-12-06,2023-04-01,False
316,6,8188.100978835706,4.275860183802473,Manager,False,16,60,Ordered,2022-04-14,2023-07-14,False
317,15,8440.581671144819,4.052162035822343,Manager,False,23,76,Ordered,2022-06-09,2023-06-18,False
318,2,740.182369057803,29.432288247058786,Employee,False,4,41,Shipped,2023-06-05,2023-09-03,False
319,10,7277.224240784177,7.613755753409029,Senior Manager,True,9,95,Hold,2023-07-29,2023-10-25,False
320,23,2818.8541305190743,1.2267768577692417,Employee,False,12,23,Cancelled,2022-08-23,2023-08-25,False
321,6,6771.697958940945,20.788362014698382,Senior Manager,False,18,69,Shipped,2022-11-28,2023-06-20,False
322,7,3390.4452313161605,27.0399065975822,Employee,True,1,8,Cancelled,2022-02-04,2022-07-13,False
323,6,9534.990699497925,6.347486383277005,Employee,True,21,98,Hold,2022-02-17,2023-02-04,False
324,10,1148.8306476890557,7.779079987856534,Manager,False,20,108,Hold,2023-04-15,2023-11-15,False
325,23,3583.932188139241,1.0484360776275992,Senior Manager,True,12,114,Ordered,2022-12-09,2022-12-09,False
326,6,7325.952666160689,17.39275155868543,Employee,True,3,2,Shipped,2023-12-25,2023-12-25,False
327,18,6828.442037247781,26.025516616987183,Employee,False,9,27,Ordered,2023-03-16,2023-07-20,False
328,3,6339.188619173823,4.715135608977578,Manager,True,22,42,Hold,2023-09-29,2023-12-12,False
329,13,7171.491910797283,25.313856741310314,Manager,True,5,29,Shipped,2023-03-15,2023-06-25,False
330,7,9794.147381522953,14.355910187081056,Employee,True,12,35,Shipped,2022-04-26,2023-09-12,False
331,16,5413.745398778414,8.45355372515352,Manager,True,20,43,Hold,2022-09-03,2022-09-10,False
332,5,894.1974237204586,19.90773776494845,Manager,True,8,31,Shipped,2022-12-21,2023-07-12,False
333,20,9394.37966973592,2.4468301654134095,Manager,True,17,55,Invoiced,2022-01-22,2022-05-06,False
334,11,7626.3759303061925,27.94921492541915,Senior Manager,True,10,8,Hold,2022-08-27,2023-10-07,False
335,22,2190.229616785643,0.25444583118311326,Senior Manager,True,19,66,Cancelled,2023-02-01,2023-06-16,False
336,11,1669.1312895219023,15.258505655931295,Senior Manager,True,8,30,Ordered,2023-02-12,2023-10-05,False
337,4,4640.718289919402,10.093749107103125,Employee,False,15,32,Cancelled,2023-07-14,2023-09-26,False
338,13,4526.702710028588,9.032666232798924,Employee,False,6,36,In Progress,2023-03-11,2023-06-29,False
339,21,1184.7247806916994,29.941305467755537,Employee,True,19,112,Shipped,2022-04-23,2022-10-01,False
340,16,3529.92359046178,19.267827727462574,Manager,True,24,88,Invoiced,2022-12-12,2023-11-07,False
341,23,922.4781676637141,27.689512876380423,Manager,False,4,105,Invoiced,2023-01-03,2023-01-31,False
342,14,8849.376613163984,21.077269177202435,Senior Manager,True,14,11,Invoiced,2022-03-22,2023-12-06,False
343,23,8309.201224613842,26.242733181414437,Employee,False,6,56,Hold,2023-07-27,2023-12-08,False
344,14,7846.729965083919,23.376457259436183,Manager,True,5,9,In Progress,2022-07-13,2023-04-19,False
345,5,7233.587041882636,9.625490011015582,Employee,True,15,101,Invoiced,2023-08-01,2023-08-03,False
346,6,2533.096744898633,9.555588719395667,Employee,False,9,64,In Progress,2023-12-12,2023-12-19,False
347,4,6069.451136600326,1.0630687735761668,Senior Manager,False,1,21,Hold,2022-04-07,2023-06-01,False
348,9,5793.1532216850455,8.276410649515583,Senior Manager,True,9,31,Cancelled,2022-01-16,2023-11-02,False
349,15,4683.621024687359,23.38179121704367,Senior Manager,True,16,79,Hold,2022-06-03,2023-02-27,False
350,11,1871.093130506345,22.92907176632697,Senior Manager,True,19,11,In Progress,2023-07-25,2023-11-25,False
351,14,8921.51971481682,8.098036041444027,Employee,True,10,50,Ordered,2023-03-24,2023-07-17,False
352,11,4760.761823039669,23.465328975578725,Senior Manager,False,11,111,Hold,2023-08-03,2023-12-26,False
353,6,3340.4999388621404,3.021305199645533,Employee,True,21,11,Cancelled,2023-08-12,2023-10-01,False
354,4,9548.138713376833,8.24766512984295,Employee,True,9,109,Cancelled,2022-11-17,2023-07-08,False
355,4,7160.070107365296,5.611699286451422,Employee,True,15,31,In Progress,2023-11-21,2023-12-17,False
356,6,7625.247348095527,0.527886975925399,Manager,True,19,23,Cancelled,2022-09-18,2023-07-29,False
357,23,330.36866403579074,19.291065008648452,Employee,True,6,81,Shipped,2022-06-27,2023-08-05,False
358,21,6535.407932008757,0.5031855908885952,Employee,False,22,106,Shipped,2022-08-12,2023-01-20,False
359,23,9500.252454907777,20.367267230406696,Manager,True,23,52,Ordered,2023-11-01,2023-11-14,False
360,17,6206.188967378679,0.4391619285972126,Employee,True,4,15,Ordered,2023-01-07,2023-06-29,False
361,17,7484.05751127133,13.334914781624674,Manager,False,20,44,Ordered,2022-04-24,2023-10-15,False
362,1,7358.927749446387,6.43175767046008,Manager,True,19,52,Hold,2023-11-24,2023-12-03,False
363,2,9970.60047460701,4.170886454635579,Senior Manager,True,13,86,Hold,2022-08-22,2023-06-08,False
364,9,1962.6037095116485,2.2270076727364807,Senior Manager,True,11,17,Hold,2022-02-09,2023-10-24,False
365,4,4294.797190273424,27.899369887812817,Senior Manager,True,9,15,In Progress,2023-12-07,2023-12-23,False
366,8,7449.454351421493,15.852999691496656,Senior Manager,False,6,29,Hold,2022-08-06,2023-07-13,False
367,9,7294.581507226987,16.327163810604517,Manager,True,9,96,Shipped,2022-04-13,2023-01-30,False
368,23,6892.692244764052,13.04496237667325,Manager,True,22,27,Invoiced,2022-05-11,2023-03-21,False
369,18,3827.4444243028765,11.856894178686098,Manager,False,6,7,Invoiced,2022-06-09,2023-03-27,False
370,5,6776.350668297459,10.016334886051762,Senior Manager,False,24,4,In Progress,2022-06-01,2022-12-30,False
371,13,9205.68208274122,19.1014413400265,Manager,False,22,39,In Progress,2023-12-31,2023-12-31,False
372,6,5413.915184873045,29.06227985136471,Senior Manager,True,21,27,In Progress,2023-07-30,2023-10-20,False
373,3,6805.237234554977,19.57735760727119,Employee,False,15,11,Cancelled,2022-10-22,2023-08-15,False
374,18,9552.493804118136,21.60641672193001,Manager,False,23,68,Cancelled,2022-02-23,2022-12-07,False
375,6,2728.070057262554,29.41419760870994,Manager,True,22,37,Ordered,2022-08-04,2022-08-28,False
376,24,720.16619341246,25.636737098197873,Manager,True,12,108,Invoiced,2022-09-10,2023-02-18,False
377,4,3391.500821721445,24.352437761001937,Senior Manager,True,23,112,Hold,2022-02-07,2023-01-10,False
378,11,4677.483219893805,4.11881838844263,Senior Manager,True,24,96,Shipped,2022-01-18,2022-06-18,False
379,11,3591.784156029218,17.998161709297477,Employee,True,14,32,Shipped,2023-09-10,2023-10-21,False
380,23,8606.740869670715,22.376928595787913,Employee,False,7,56,Hold,2022-12-09,2023-09-16,False
381,15,1434.14899258517,29.908619836099625,Senior Manager,True,19,93,Cancelled,2023-07-31,2023-11-29,False
382,22,7685.061321187611,3.3903358373768278,Employee,True,17,47,Hold,2023-01-25,2023-02-03,False
383,7,1953.4953065162335,19.36566651459235,Employee,False,1,41,In Progress,2022-01-22,2022-03-21,False
384,21,6199.848200713702,26.045788116754963,Manager,False,23,10,Hold,2022-08-27,2023-06-30,False
385,8,4945.98281008486,15.893694628407353,Senior Manager,True,6,116,In Progress,2022-08-06,2023-02-05,False
386,3,8769.008524712128,13.150660940111102,Employee,False,18,52,Shipped,2022-12-04,2023-10-24,False
387,14,1678.0196159855436,18.45881280037042,Senior Manager,False,11,21,Shipped,2023-09-04,2023-11-10,False
388,12,4134.317256026634,21.020945350224586,Employee,True,6,70,Invoiced,2022-02-14,2023-12-14,False
389,1,9604.554166096694,15.904532596201022,Employee,True,23,77,Invoiced,2022-07-03,2023-04-15,False
390,24,4459.785128829042,10.545193403127728,Employee,False,16,29,In Progress,2022-08-19,2023-10-21,False
391,3,6423.669129439967,10.729908985159296,Senior Manager,True,9,99,Hold,2022-06-10,2023-04-29,False
392,14,8083.522870162123,28.18559035342017,Manager,True,12,38,In Progress,2022-10-25,2023-10-06,False
393,5,8222.266078847104,26.384848657644465,Senior Manager,False,14,40,In Progress,2022-09-17,2023-11-19,False
394,7,2981.642025234048,11.800385851702965,Manager,False,10,94,Cancelled,2022-11-17,2023-03-29,False
395,22,1599.5435949474236,16.575264905816788,Manager,False,9,27,Cancelled,2023-09-24,2023-11-29,False
396,24,5862.032569122699,3.847539723025152,Manager,False,11,108,Ordered,2023-09-27,2023-11-19,False
397,10,5404.54449755378,3.2188950687471616,Senior Manager,True,9,96,Shipped,2023-04-26,2023-12-22,False
398,18,9548.457291250505,3.1769540026930434,Senior Manager,False,22,30,Hold,2023-02-10,2023-06-18,False
399,22,4887.360321627234,24.24369318687663,Employee,True,17,51,In Progress,2022-02-20,2023-03-14,False
400,2,3745.6618609392453,7.7157032156178795,Manager,True,7,37,Cancelled,2022-03-20,2022-06-21,False
401,20,7040.512034273443,6.282164775607563,Employee,True,8,33,Ordered,2022-06-16,2023-11-24,False
402,13,2476.234169712661,6.90528387052272,Manager,False,16,113,Ordered,2023-01-21,2023-06-30,False
403,15,8689.281728841983,20.52927055118435,Manager,False,20,20,Shipped,2023-09-27,2023-11-07,False
404,20,4801.939960027044,2.1382407579449616,Manager,False,14,89,Ordered,2023-12-19,2023-12-30,False
405,2,9601.892898701371,9.22687536165668,Senior Manager,False,1,49,Hold,2023-02-03,2023-05-21,False
406,1,2830.257430499804,7.464910784866543,Manager,True,16,100,Cancelled,2022-04-12,2022-05-30,False
407,1,5805.879213259351,13.537289908739861,Employee,False,14,115,Hold,2022-08-12,2023-07-31,False
408,9,8069.997951189697,14.732389705688163,Employee,True,21,37,Cancelled,2023-03-31,2023-09-07,False
409,23,6242.420335958737,0.9868573896346644,Manager,False,19,42,Shipped,2022-10-27,2023-09-20,False
410,11,3788.193949556604,3.851685218577514,Manager,False,18,97,Invoiced,2022-08-29,2022-12-05,False
411,23,4851.85716716928,26.030901828304366,Manager,True,24,78,Cancelled,2022-12-05,2023-05-20,False
412,12,422.6024800004539,19.907154232381988,Manager,False,2,85,In Progress,2023-06-18,2023-10-16,False
413,9,5262.06792231433,28.790680265716162,Manager,True,19,74,Hold,2023-09-03,2023-11-18,False
414,20,8284.715106518925,14.612748016946819,Senior Manager,False,2,39,Cancelled,2022-04-18,2023-08-28,False
415,21,6676.860780125786,2.296996919901517,Manager,False,15,62,In Progress,2023-07-30,2023-12-13,False
416,1,4179.6328245358745,7.419881352627495,Manager,False,6,45,Cancelled,2023-04-11,2023-04-26,False
417,1,8554.069383731237,18.944602641066073,Employee,False,4,77,In Progress,2022-11-06,2023-03-23,False
418,8,6960.883056242357,14.266865652930738,Employee,True,13,85,Hold,2022-06-24,2023-12-10,False
419,22,1596.9011191250909,24.388265549722426,Manager,False,14,107,Invoiced,2022-04-11,2022-05-03,False
420,16,163.05942334658903,29.63892415377686,Employee,True,11,100,Ordered,2023-07-20,2023-12-23,False
421,9,5729.878368081608,26.444523647277702,Manager,True,14,107,Cancelled,2022-04-05,2022-09-13,False
422,23,6139.823936585159,28.984527267293352,Manager,True,15,112,Shipped,2022-05-29,2023-04-28,False
423,19,4995.87183841505,15.12478197259844,Employee,True,5,86,Ordered,2023-03-08,2023-08-31,False
424,22,4197.549318401174,9.725391059128038,Senior Manager,False,18,66,Cancelled,2023-04-08,2023-08-18,True
425,13,9134.218588797024,10.492089973582038,Manager,True,13,85,Invoiced,2022-02-02,2023-02-16,False
426,16,6729.288466705485,9.748012429488677,Manager,True,11,59,Shipped,2022-02-28,2022-06-08,False
427,21,1738.6168944354815,28.811571131708398,Manager,True,12,90,Invoiced,2023-01-02,2023-09-17,False
428,7,7111.878629647844,15.232099534406794,Manager,False,14,77,Shipped,2023-12-15,2023-12-16,False
429,4,4697.476117516796,20.76006475873995,Manager,False,2,114,Invoiced,2022-08-20,2023-10-18,False
430,6,3816.367868052604,18.45428030296253,Senior Manager,True,18,1,In Progress,2022-04-27,2023-05-11,False
431,24,6638.244756038763,1.8041649611427502,Senior Manager,False,23,23,Invoiced,2022-08-26,2023-08-31,False
432,19,9428.148198281655,21.837712411738693,Manager,False,23,5,Cancelled,2022-03-30,2023-12-11,False
433,20,8750.996654002374,5.601959069730885,Manager,False,4,101,Shipped,2023-11-18,2023-12-14,False
434,23,2771.585605969905,2.736499081652737,Senior Manager,True,7,63,Invoiced,2022-04-29,2022-08-09,False
435,24,7829.920569659363,18.63736213321219,Employee,False,19,60,Hold,2023-05-26,2023-08-12,False
436,17,7266.263618157719,29.255024838658436,Employee,False,13,102,Ordered,2022-08-02,2023-10-13,False
437,12,3645.07724359196,8.549917331975728,Employee,False,21,1,In Progress,2022-10-12,2023-09-06,False
438,1,6200.517478390636,21.873193262848012,Employee,True,1,19,Invoiced,2023-07-18,2023-08-22,False
439,14,1556.0633239968204,27.73724549589751,Senior Manager,False,16,67,Hold,2023-09-24,2023-10-31,False
440,11,767.0991835139264,11.850941904285595,Manager,False,15,7,Cancelled,2022-12-15,2023-09-27,False
441,18,3079.642536042042,29.908158975326245,Senior Manager,True,14,58,In Progress,2023-12-14,2023-12-24,False
442,20,7712.333452521877,21.514546917193982,Employee,True,21,6,Shipped,2023-07-04,2023-07-19,False
